Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month,Document_ID,File_Type,Upload_Timestamp,Chat_Log,Compliance_Flag_Probability,Flag_Confidence_Score,Workflow_Status
143,Ahmed Iqbal,26,7105,11837,2.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,979598,PDF,2024-01-01 02:22:00,Request for policy exception,0.67,0.76,Resolved
144,Usman Raza,22,8867,5301,4.5,No,FALSE,TRUE,FALSE,Target Not Met,September,885586,PDF,2024-01-01 02:23:00,Client discussed privacy concerns,0.8,0.71,Flagged
145,Bilal Butt,22,12193,11370,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,307241,Excel,2024-01-01 02:24:00,Client discussed privacy concerns,0.64,0.9,Resolved
146,Sara Nadeem,29,9976,10411,2.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,718090,Word,2024-01-01 02:25:00,Client discussed privacy concerns,0.6,0.92,Flagged
147,Sara Butt,25,17734,10365,3.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,402618,PDF,2024-01-01 02:26:00,Request for policy exception,0.53,0.84,Reviewed
148,Usman Chaudhry,17,7113,19449,3.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,596160,PDF,2024-01-01 02:27:00,Request for policy exception,0.5,0.8,Reviewed
149,Bilal Khan,15,10879,4692,4.0,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",March,498237,Word,2024-01-01 02:28:00,Request for policy exception,0.55,0.89,Flagged
150,Fatima Malik,22,18565,5478,4.6,No,FALSE,TRUE,FALSE,Target Not Met,September,753114,Excel,2024-01-01 02:29:00,Request for policy exception,0.84,0.8,Flagged
151,Bilal Sheikh,17,8970,10396,3.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",May,479365,PDF,2024-01-01 02:30:00,General inquiry,0.51,0.86,Resolved
152,Zain Javed,17,15183,12448,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,973948,Excel,2024-01-01 02:31:00,Client discussed privacy concerns,0.56,0.73,Flagged
153,Ali Tariq,15,14259,14622,2.0,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",April,413540,PDF,2024-01-01 02:32:00,General inquiry,0.56,0.91,Reviewed
154,Zain Khan,25,12264,20825,3.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,934215,PDF,2024-01-01 02:33:00,General inquiry,0.83,0.92,Reviewed
155,Hassan Malik,19,6577,14073,3.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",November,748368,Excel,2024-01-01 02:34:00,General inquiry,0.97,0.85,Resolved
156,Hassan Sheikh,24,14203,6646,3.1,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,158677,PDF,2024-01-01 02:35:00,General inquiry,0.81,0.79,Flagged
157,Bilal Javed,21,7274,9209,2.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,736306,PDF,2024-01-01 02:36:00,General inquiry,0.5,0.99,Reviewed
158,Usman Raza,24,9869,10533,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,140510,Word,2024-01-01 02:37:00,Request for policy exception,0.55,0.76,Flagged
159,Bilal Malik,23,15006,11211,5.0,No,FALSE,TRUE,FALSE,Target Not Met,July,867733,PDF,2024-01-01 02:38:00,Request for policy exception,0.79,0.89,Resolved
160,Ahmed Khan,26,11744,13927,2.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,523948,Excel,2024-01-01 02:39:00,Client discussed privacy concerns,0.96,0.78,Resolved
161,Maira Tariq,21,7426,15927,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,664766,Word,2024-01-01 02:40:00,General inquiry,0.73,0.8,Resolved
162,Hassan Khan,23,18489,13316,4.3,No,FALSE,TRUE,FALSE,Target Not Met,May,536731,Word,2024-01-01 02:41:00,Request for policy exception,0.64,0.92,Reviewed
163,Sara Iqbal,22,10546,16177,4.2,Yes,FALSE,FALSE,FALSE,,November,339105,PDF,2024-01-01 02:42:00,Request for policy exception,0.86,0.77,Resolved
164,Ahmed Butt,26,11852,14846,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,371646,Word,2024-01-01 02:43:00,General inquiry,0.89,0.92,Resolved
165,Sara Iqbal,16,17594,11933,3.8,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",October,766107,PDF,2024-01-01 02:44:00,Request for policy exception,0.85,0.89,Resolved
166,Maira Butt,15,18066,9476,4.6,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",February,733071,Excel,2024-01-01 02:45:00,Client discussed privacy concerns,0.62,0.93,Reviewed
167,Ali Butt,30,7551,17853,2.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,868088,PDF,2024-01-01 02:46:00,Client discussed privacy concerns,0.87,0.75,Resolved
168,Aisha Nadeem,21,11411,11928,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,871819,Word,2024-01-01 02:47:00,Request for policy exception,0.58,0.94,Resolved
169,Ali Khan,21,16849,6080,2.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,732927,PDF,2024-01-01 02:48:00,Request for policy exception,0.59,0.8,Reviewed
170,Ali Javed,28,5007,10089,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,376058,PDF,2024-01-01 02:49:00,General inquiry,0.74,0.83,Resolved
171,Sara Iqbal,22,13087,11797,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,711556,Word,2024-01-01 02:50:00,Request for policy exception,0.98,0.81,Resolved
172,Hassan Malik,19,7555,21245,4.2,No,TRUE,FALSE,FALSE,Low Working Days,July,631265,PDF,2024-01-01 02:51:00,General inquiry,0.56,0.76,Flagged
173,Ahmed Sheikh,17,5475,12346,2.3,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",July,891689,Excel,2024-01-01 02:52:00,Client discussed privacy concerns,0.66,0.87,Flagged
174,Aisha Sheikh,26,10416,4904,3.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,481354,PDF,2024-01-01 02:53:00,Request for policy exception,0.55,0.75,Resolved
175,Fatima Sheikh,22,15403,21653,3.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,626007,Word,2024-01-01 02:54:00,Request for policy exception,0.76,0.95,Resolved
176,Ahmed Nadeem,20,13676,20788,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,914720,Excel,2024-01-01 02:55:00,Request for policy exception,0.51,0.9,Reviewed
177,Usman Sheikh,25,12239,13974,4.2,Yes,FALSE,FALSE,FALSE,,September,885741,PDF,2024-01-01 02:56:00,Request for policy exception,0.94,0.9,Resolved
178,Maira Chaudhry,17,11710,5184,3.2,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",December,311219,Excel,2024-01-01 02:57:00,General inquiry,0.67,0.86,Flagged
179,Fatima Tariq,15,10000,5725,4.8,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",April,276415,Word,2024-01-01 02:58:00,General inquiry,0.52,0.92,Reviewed
180,Zain Javed,17,9654,15380,3.4,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,674071,PDF,2024-01-01 02:59:00,General inquiry,0.62,0.83,Reviewed
181,Bilal Javed,19,13078,17057,3.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",July,310895,PDF,2024-01-01 03:00:00,General inquiry,0.57,1.0,Flagged
182,Bilal Raza,29,11063,9606,4.5,Yes,FALSE,FALSE,FALSE,,May,752070,Excel,2024-01-01 03:01:00,Request for policy exception,0.7,0.81,Flagged
183,Zain Chaudhry,28,7285,7956,2.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,159181,Excel,2024-01-01 03:02:00,General inquiry,0.97,0.74,Flagged
184,Hassan Nadeem,17,10223,20555,2.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",July,743472,Word,2024-01-01 03:03:00,Client discussed privacy concerns,0.68,0.96,Reviewed
185,Aisha Javed,15,18521,20081,4.1,No,TRUE,FALSE,FALSE,Low Working Days,December,624148,Excel,2024-01-01 03:04:00,Client discussed privacy concerns,0.7,0.9,Reviewed
186,Bilal Nadeem,19,19889,4421,3.4,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",February,994477,Excel,2024-01-01 03:05:00,Client discussed privacy concerns,0.58,0.9,Reviewed
187,Ali Malik,24,11971,9540,4.7,No,FALSE,TRUE,FALSE,Target Not Met,August,323742,PDF,2024-01-01 03:06:00,Request for policy exception,0.63,0.98,Resolved
188,Zain Malik,21,17755,20288,4.9,Yes,FALSE,FALSE,FALSE,,August,283287,PDF,2024-01-01 03:07:00,Request for policy exception,0.94,0.76,Flagged
189,Zain Khan,29,8525,19966,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,118010,Excel,2024-01-01 03:08:00,Request for policy exception,0.88,1.0,Flagged
190,Aisha Raza,28,16531,19882,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,165501,Excel,2024-01-01 03:09:00,Client discussed privacy concerns,0.54,0.95,Reviewed
191,Usman Nadeem,21,19721,8675,3.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",October,528410,Word,2024-01-01 03:10:00,General inquiry,0.66,0.98,Flagged
192,Maira Sheikh,25,7822,13082,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,397797,Excel,2024-01-01 03:11:00,General inquiry,0.79,0.82,Flagged
193,Hassan Chaudhry,23,9943,17009,4.3,Yes,FALSE,FALSE,FALSE,,September,844812,Word,2024-01-01 03:12:00,Request for policy exception,0.54,0.7,Resolved
194,Zain Iqbal,29,11530,10748,4.3,Yes,FALSE,FALSE,FALSE,,May,783374,Word,2024-01-01 03:13:00,General inquiry,0.73,0.79,Resolved
195,Hassan Iqbal,29,16116,10103,3.4,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,562261,PDF,2024-01-01 03:14:00,General inquiry,0.65,0.72,Flagged
196,Fatima Malik,24,5258,21857,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,817188,Word,2024-01-01 03:15:00,Request for policy exception,0.64,0.8,Flagged
197,Zain Chaudhry,24,5282,15348,2.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,922976,Excel,2024-01-01 03:16:00,Client discussed privacy concerns,0.59,0.91,Resolved
198,Maira Nadeem,26,18937,13782,2.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",March,625267,PDF,2024-01-01 03:17:00,General inquiry,0.72,0.99,Reviewed
199,Zain Raza,27,6898,9882,4.4,Yes,FALSE,FALSE,FALSE,,October,202995,Excel,2024-01-01 03:18:00,General inquiry,0.95,0.85,Reviewed
200,Aisha Sheikh,17,9135,9798,2.3,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",June,369009,PDF,2024-01-01 03:19:00,General inquiry,0.84,0.7,Reviewed
201,Maira Nadeem,29,11629,13627,4.4,Yes,FALSE,FALSE,FALSE,,August,501598,PDF,2024-01-01 03:20:00,Request for policy exception,0.79,0.81,Flagged
202,Fatima Khan,30,16168,12415,4.0,No,FALSE,TRUE,FALSE,Target Not Met,September,283712,Excel,2024-01-01 03:21:00,Client discussed privacy concerns,0.71,0.82,Flagged
203,Bilal Raza,21,15459,16466,4.2,Yes,FALSE,FALSE,FALSE,,December,278880,Excel,2024-01-01 03:22:00,Request for policy exception,0.85,0.83,Flagged
204,Hassan Butt,15,8200,13846,3.3,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",March,476658,Excel,2024-01-01 03:23:00,Request for policy exception,0.93,0.83,Reviewed
205,Fatima Butt,18,10110,16720,4.0,No,TRUE,FALSE,FALSE,Low Working Days,August,307895,Excel,2024-01-01 03:24:00,General inquiry,0.91,0.88,Flagged
206,Bilal Chaudhry,27,12167,13145,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,135090,PDF,2024-01-01 03:25:00,Request for policy exception,0.98,0.88,Resolved
207,Maira Nadeem,30,5612,8524,4.3,Yes,FALSE,FALSE,FALSE,,April,848012,Excel,2024-01-01 03:26:00,Client discussed privacy concerns,0.53,0.97,Resolved
208,Zain Butt,18,19203,10559,3.3,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",July,499469,PDF,2024-01-01 03:27:00,Request for policy exception,0.59,0.71,Reviewed
209,Hassan Chaudhry,28,5687,11620,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,732461,Excel,2024-01-01 03:28:00,General inquiry,0.62,0.73,Flagged
210,Hassan Iqbal,19,8690,7124,3.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,570525,Word,2024-01-01 03:29:00,Request for policy exception,0.74,0.75,Resolved
211,Aisha Javed,21,13804,12671,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,114625,Word,2024-01-01 03:30:00,General inquiry,0.92,0.77,Flagged
212,Aisha Javed,21,7307,15706,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,457858,PDF,2024-01-01 03:31:00,General inquiry,0.98,0.84,Resolved
213,Sara Chaudhry,27,12133,21737,4.9,Yes,FALSE,FALSE,FALSE,,May,283556,PDF,2024-01-01 03:32:00,General inquiry,0.96,0.84,Resolved
214,Aisha Tariq,29,16205,16070,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,202460,Word,2024-01-01 03:33:00,General inquiry,0.69,0.72,Flagged
215,Fatima Tariq,25,11509,12134,2.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,319550,PDF,2024-01-01 03:34:00,Request for policy exception,0.7,0.95,Resolved
216,Bilal Sheikh,27,14973,4924,2.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",January,141226,Word,2024-01-01 03:35:00,General inquiry,0.78,0.72,Reviewed
217,Bilal Nadeem,18,10906,9506,3.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,415016,Excel,2024-01-01 03:36:00,Request for policy exception,0.82,0.89,Flagged
218,Usman Raza,27,7591,17650,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,835826,Word,2024-01-01 03:37:00,General inquiry,0.57,0.83,Flagged
219,Sara Sheikh,30,15888,6395,3.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",June,802752,Word,2024-01-01 03:38:00,General inquiry,0.85,0.8,Flagged
220,Ahmed Iqbal,21,18835,19310,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,830754,Word,2024-01-01 03:39:00,Request for policy exception,0.76,0.86,Reviewed
221,Ali Javed,25,19218,12226,2.3,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",March,704853,Word,2024-01-01 03:40:00,General inquiry,0.5,0.75,Reviewed
222,Sara Chaudhry,17,17150,15781,4.2,No,TRUE,FALSE,FALSE,Low Working Days,April,856018,PDF,2024-01-01 03:41:00,Client discussed privacy concerns,0.83,0.74,Flagged
223,Maira Butt,20,12183,9515,3.0,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",August,669110,Excel,2024-01-01 03:42:00,Client discussed privacy concerns,0.95,0.84,Reviewed
224,Ali Chaudhry,26,10248,7365,4.9,No,FALSE,TRUE,FALSE,Target Not Met,May,570615,Excel,2024-01-01 03:43:00,Request for policy exception,0.55,0.82,Flagged
225,Aisha Iqbal,16,13766,20972,2.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",September,779501,Excel,2024-01-01 03:44:00,General inquiry,0.9,0.94,Resolved
226,Sara Javed,24,15102,15410,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,718324,Word,2024-01-01 03:45:00,Request for policy exception,0.71,0.93,Reviewed
227,Ali Raza,27,10108,13095,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,313436,Word,2024-01-01 03:46:00,Client discussed privacy concerns,0.99,0.83,Resolved
228,Ahmed Malik,28,8604,14361,3.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,452434,Excel,2024-01-01 03:47:00,Request for policy exception,0.74,1.0,Reviewed
229,Ahmed Nadeem,23,5669,12531,5.0,Yes,FALSE,FALSE,FALSE,,April,311145,PDF,2024-01-01 03:48:00,Request for policy exception,0.95,0.8,Reviewed
230,Bilal Sheikh,19,9364,8270,4.7,No,TRUE,FALSE,FALSE,Low Working Days,December,249703,Excel,2024-01-01 03:49:00,Client discussed privacy concerns,0.9,0.79,Resolved
231,Fatima Raza,20,12329,13906,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,752631,PDF,2024-01-01 03:50:00,Client discussed privacy concerns,0.9,0.72,Resolved
232,Fatima Chaudhry,26,6283,20940,3.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,176377,PDF,2024-01-01 03:51:00,Client discussed privacy concerns,0.53,0.96,Resolved
233,Sara Butt,26,5923,15279,3.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,466298,Excel,2024-01-01 03:52:00,Client discussed privacy concerns,0.5,0.75,Reviewed
234,Maira Nadeem,26,6125,9452,2.6,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,733889,Word,2024-01-01 03:53:00,Client discussed privacy concerns,0.98,0.83,Flagged
235,Usman Sheikh,26,6529,10477,2.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,839222,Word,2024-01-01 03:54:00,General inquiry,0.89,0.85,Flagged
236,Usman Butt,18,19046,21400,4.7,No,TRUE,FALSE,FALSE,Low Working Days,May,317317,Excel,2024-01-01 03:55:00,General inquiry,0.68,0.9,Flagged
237,Fatima Sheikh,28,14786,10470,4.9,No,FALSE,TRUE,FALSE,Target Not Met,September,908117,Excel,2024-01-01 03:56:00,Request for policy exception,0.86,0.87,Flagged
238,Usman Iqbal,28,13438,6062,5.0,No,FALSE,TRUE,FALSE,Target Not Met,January,391098,Word,2024-01-01 03:57:00,Client discussed privacy concerns,0.62,0.76,Flagged
239,Ahmed Nadeem,25,8711,13030,4.4,Yes,FALSE,FALSE,FALSE,,January,273350,PDF,2024-01-01 03:58:00,Client discussed privacy concerns,0.9,0.96,Resolved
240,Hassan Iqbal,30,13004,5813,4.0,No,FALSE,TRUE,FALSE,Target Not Met,October,341462,PDF,2024-01-01 03:59:00,Client discussed privacy concerns,0.56,0.71,Reviewed
241,Ali Malik,24,14752,15671,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,721624,Word,2024-01-01 04:00:00,Client discussed privacy concerns,0.93,0.89,Resolved
242,Fatima Javed,21,11274,18308,2.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,298282,PDF,2024-01-01 04:01:00,Request for policy exception,0.72,0.83,Resolved
243,Maira Butt,26,15592,6313,2.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",March,748571,Word,2024-01-01 04:02:00,General inquiry,0.63,0.75,Reviewed
244,Sara Butt,23,15435,13706,4.1,Yes,FALSE,FALSE,FALSE,,October,647056,PDF,2024-01-01 04:03:00,Client discussed privacy concerns,0.6,0.71,Resolved
245,Ahmed Khan,21,8864,21615,4.4,Yes,FALSE,FALSE,FALSE,,January,171795,Word,2024-01-01 04:04:00,Request for policy exception,0.92,0.73,Reviewed
246,Bilal Khan,28,15131,13837,4.5,Yes,FALSE,FALSE,FALSE,,June,920355,PDF,2024-01-01 04:05:00,General inquiry,0.76,0.86,Reviewed
247,Sara Javed,15,18217,9831,4.7,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",April,427540,Excel,2024-01-01 04:06:00,General inquiry,0.57,0.93,Flagged
248,Maira Nadeem,15,12833,8056,4.6,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",January,301369,Excel,2024-01-01 04:07:00,Request for policy exception,0.84,0.76,Reviewed
249,Hassan Khan,23,16261,4305,5.0,No,FALSE,TRUE,FALSE,Target Not Met,June,608873,Word,2024-01-01 04:08:00,Client discussed privacy concerns,0.58,0.81,Reviewed
250,Sara Iqbal,25,11788,18347,2.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,409593,Word,2024-01-01 04:09:00,General inquiry,0.7,0.75,Reviewed
251,Usman Chaudhry,28,5226,5689,4.3,Yes,FALSE,FALSE,FALSE,,June,773975,PDF,2024-01-01 04:10:00,General inquiry,0.99,0.84,Reviewed
252,Ali Sheikh,23,16739,7917,3.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",July,975873,Word,2024-01-01 04:11:00,Client discussed privacy concerns,0.64,0.93,Resolved
253,Bilal Chaudhry,18,5264,6936,2.8,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",September,345660,Excel,2024-01-01 04:12:00,General inquiry,0.84,0.98,Flagged
254,Fatima Chaudhry,27,14587,7862,4.9,No,FALSE,TRUE,FALSE,Target Not Met,August,168156,Word,2024-01-01 04:13:00,General inquiry,0.94,0.92,Reviewed
255,Sara Nadeem,23,16749,18506,4.7,Yes,FALSE,FALSE,FALSE,,October,565224,PDF,2024-01-01 04:14:00,General inquiry,0.68,0.96,Reviewed
256,Fatima Nadeem,17,18745,18318,2.4,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",January,594691,PDF,2024-01-01 04:15:00,Request for policy exception,0.94,0.75,Reviewed
257,Maira Khan,21,5645,19300,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,807660,Excel,2024-01-01 04:16:00,General inquiry,0.99,0.93,Resolved
258,Sara Nadeem,20,19546,9649,4.1,No,FALSE,TRUE,FALSE,Target Not Met,May,312703,Word,2024-01-01 04:17:00,Client discussed privacy concerns,0.52,0.89,Flagged
259,Fatima Raza,22,12544,19674,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,373904,Excel,2024-01-01 04:18:00,General inquiry,0.56,0.7,Reviewed
260,Fatima Malik,25,18706,21726,4.8,Yes,FALSE,FALSE,FALSE,,December,467013,Word,2024-01-01 04:19:00,Client discussed privacy concerns,0.74,0.94,Resolved
261,Bilal Malik,23,10569,9560,2.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,905135,Word,2024-01-01 04:20:00,Request for policy exception,0.57,0.84,Resolved
262,Ahmed Khan,28,7990,19451,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,425871,Excel,2024-01-01 04:21:00,Client discussed privacy concerns,0.96,0.95,Reviewed
263,Aisha Butt,19,18675,5079,2.8,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",July,896652,PDF,2024-01-01 04:22:00,Request for policy exception,0.86,0.84,Flagged
264,Ali Chaudhry,15,15091,17983,2.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",April,388176,Excel,2024-01-01 04:23:00,Request for policy exception,0.55,0.83,Resolved
265,Ali Chaudhry,17,7504,19327,2.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",February,527646,PDF,2024-01-01 04:24:00,Request for policy exception,0.51,0.89,Flagged
266,Aisha Nadeem,24,15964,16755,4.7,Yes,FALSE,FALSE,FALSE,,March,115035,Word,2024-01-01 04:25:00,Client discussed privacy concerns,0.93,0.8,Reviewed
267,Ali Tariq,26,18537,11235,3.1,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",November,696774,Excel,2024-01-01 04:26:00,Request for policy exception,0.6,0.91,Resolved
268,Maira Javed,22,18269,21197,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,772098,PDF,2024-01-01 04:27:00,Request for policy exception,0.59,0.95,Resolved
269,Ali Chaudhry,29,14346,6031,2.1,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",April,203812,Word,2024-01-01 04:28:00,Client discussed privacy concerns,0.86,0.77,Reviewed
270,Bilal Khan,25,5587,12514,2.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,687568,Word,2024-01-01 04:29:00,Client discussed privacy concerns,0.77,0.73,Resolved
